Date,Nombre de minutes actives,Calories (kcal),Distance (m),Points cardio,Minutes cardio,Basse latitude (°),Basse longitude (°),Haute latitude (°),Haute longitude (°),Vitesse moyenne (m/s),Vitesse maximale (m/s),Vitesse minimale (m/s),Nombre de pas,Poids moyen (kg),Poids maximal (kg),Poids minimal (kg),"Durée de l'activité ""Vélo"" (ms)","Durée de l'activité ""Inactif"" (ms)","Durée de l'activité ""Marche à pied"" (ms)","Durée de l'activité ""Course à pied"" (ms)","Durée de l'activité ""Elliptique"" (ms)","Durée de l'activité ""Entraînement fractionné haute intensité"" (ms)"
2021-08-26,69,1698.3887450578197,2990.100644826889,9.0,9,,,,,0.4051297447624635,1.724656105041504,0.2510583996772766,4740,,,,,,3069445,77110,,
2021-08-27,68,1687.192838182292,3788.7258464097977,22.0,20,,,,,0.5003372957085476,1.8886187076568604,0.27199918031692505,5781,,,,,,3083350,,,
2021-08-28,116,1802.5004673129629,5115.239266216755,20.0,20,,,,,0.5369728509686437,1.8532627820968628,0.2615191638469696,8013,,,,,,5009490,,,
2021-08-29,120,1937.359293764299,14380.77003800869,39.0,39,,,,,0.6983596490061996,5.55555534362793,0.2510583996772766,10886,,,,,,3968949,,1800000,
2021-08-30,37,1587.7934092831692,1312.3960256576538,,,,,,,0.39581661051786604,1.298734426498413,0.2510583996772766,2244,,,,,,1403921,,,
2021-08-31,37,1602.5441151954403,1118.4604411125183,9.0,9,,,,,0.3528641799276233,1.0341261625289917,0.2488519549369812,1860,,,,631818,,980204,,,
2021-09-01,54,1656.8081510293248,2261.290490925312,5.0,5,,,,,0.48087394452288146,1.5416783094406128,0.2510583996772766,3627,,,,,,2521916,,,
2021-09-02,44,1640.4191131507775,2097.3862912654877,10.0,10,,,,,0.5359640708785725,1.5757660865783691,0.2615191638469696,3250,,,,,,2280023,,,
2021-09-03,104,1771.4090510096719,5239.584344387054,29.0,29,,,,,0.5733906801903671,1.8316043615341187,0.2510583996772766,8008,,,,,,4477648,,,
2021-09-04,68,1690.1728687364164,3482.4794921875,19.0,18,,,,,0.45771510998612924,1.745911717414856,0.2510583996772766,5556,,,,,,3133303,,,
2021-09-05,121,1914.5764386493668,6595.889173030853,41.0,41,,,,,0.5213213887718356,1.6656243801116943,0.2510583996772766,10245,,,,,,6829982,,,
2021-09-06,15,756.4328247849891,449.13599371910095,,,,,,,0.376278917860094,1.1349080801010132,0.31382298469543457,767,,,,,,477777,,,
